id,channelId,title,thumbUrl,description,publishDate,viewCount,comments,likes,dislikes,responseCode
Ugz7L8FMgGe9f59-eXh4AaABAg.9gzSz3hhy0P9h-kCstT65y,Ugz7L8FMgGe9f59-eXh4AaABAg,oMsLffZuMe8,UCs-Op6qwcn30TLeO0Atyk7g,@edward08el,https://yt3.ggpht.com/ytc/AIdro_nknTHTeGVnPN3b3rSgFiAVGksvzuk8wmkCQXMio891Pqs=s48-c-k-c0x00ffffff-no-rj,2022-10-10T09:32:30,"@@JDHLEVOLUTION con todo respeto, por personas cómo usted es que no queremos, patanes, vagos, antisociales ni nada que perjudiquen nuestro país.",2,true,,
Ugz7L8FMgGe9f59-eXh4AaABAg.9gzSz3hhy0P9h-ouvYKGc6,Ugz7L8FMgGe9f59-eXh4AaABAg,oMsLffZuMe8,UCs-Op6qwcn30TLeO0Atyk7g,@edward08el,https://yt3.ggpht.com/ytc/AIdro_nknTHTeGVnPN3b3rSgFiAVGksvzuk8wmkCQXMio891Pqs=s48-c-k-c0x00ffffff-no-rj,2022-10-10T10:13:36,"@@JDHLEVOLUTION educarme?educarme?? Jajajaja no me imagino su nivel de estudios! y puede que este aquí? Pero que tan legal? y será legal con sus impuestos? O es de las personas que creen que porque compra una gaseosa esta pagando impuestos, de los que reciben subsidios, comidas, vivienda y tienen seguro médico del gobierno a costillas de los que si le cumplimos a los EEUU.",2,true,,
Ugz7L8FMgGe9f59-eXh4AaABAg.9gzSz3hhy0P9h2JFBjhTYc,Ugz7L8FMgGe9f59-eXh4AaABAg,oMsLffZuMe8,UCcGLZxuLptWmZ4zr5zdemVQ,@eliojose4496,https://yt3.ggpht.com/lEw4NLtLHx2VL10Qgd6Uc_2kLBhr_1VN5fMOs05X3X2EMprDCOjQ34vRJU_qALBMtB8K3iqLhw=s48-c-k-c0x00ffffff-no-rj,2022-10-11T09:25:52,@@JDHLEVOLUTION buenos dias Dios te bendiga. Mira yo vivo aca en venezuela barinas y noto q ha cambiado un poco venezuela veo a las personas bien vestidas comiendo en restaurantes comprando ufff van a eventos han comprado carro. Por eso te digo el venezolano cuando eeuu abre la frontera se volvio loco a irse x esa selva han muerto niños hombres mujeres vendieron todo para ir a dar pena y lastima por eso paises llegan a pelear a exigir entonces. Tengo una hija q vive en EEUU. Tiene años alla con visa sus papeles al dia gloria a Dios y desde q llego con mucho respeto x las autoridades y x cada coudadano las normas todo. Mira a ucrania le estan echando plomo misiles bombas y no vi una imigracion tan grande ahi como lo estan haciendo los venezolanos es mas e escuchado x boca de algunas personas esto:vamonos pa ya mira nos dan asistencia medica gratis refugio y 2000 $mensual fijate la mentalidad,2,true,,
Ugzyu3ETK1FCaxIdchl4AaABAg.9h1IT-IEcKm9h1ZgWinzNv,Ugzyu3ETK1FCaxIdchl4AaABAg,oMsLffZuMe8,UCZKO7gfc177ZfoYg5fje6GQ,@freindpanameno1160,https://yt3.ggpht.com/ytc/AIdro_nzCuf-q-Mm05mKxmMqZm_pg67EGyw-SaS8sVSX12o=s48-c-k-c0x00ffffff-no-rj,2022-10-11T02:30:19,"En serio, y porque los haitianos que está alli y cruzan en Darien no lo recibe mejor, para que trabajes cerca de su casa.",2,true,,
UgzKeUdeekDzrXYU8aF4AaABAg.9gzMrqU3KDK9hBkJ1s5jll,UgzKeUdeekDzrXYU8aF4AaABAg,oMsLffZuMe8,UCathK3EMB33ZiKeW67U8a9Q,@maximilianavidalmarquez6348,https://yt3.ggpht.com/ytc/AIdro_nQnix-VeJ6EdB4XIG9FFgrkb8_vpSDP2Ft1Cp8cNbPAPogyXsBLaYw96po1fV2IWNUFw=s48-c-k-c0x00ffffff-no-rj,2022-10-15T01:24:14,No c.que buscan realmente .c volbio moda vale es todo.venden sua casaz y todo lo qye tenian estan locos,2,true,,
UgwxIH0BxvjSv6Tq-RZ4AaABAg.9gzPJmkZ10R9gzY74zhM7S,UgwxIH0BxvjSv6Tq-RZ4AaABAg,oMsLffZuMe8,UCuOpnB5PQ08DoZQ42LkvwsQ,@isaakantunez9213,https://yt3.ggpht.com/GA4EQXjD9Ye6yH8SFo30XYzLH7rdYLx5p7G3LtAjWYBnHNmJRnKf0H8Q3SrayUziCsHoVta8XQ=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:18:53,"@@jrgil5156 sí sabes Gil, que los migrantes a los pocos días y al encontrar trabajo ya empiezan a pagar impuestos y a contribuir con la economía y el crecimiento del país también? Porque en EE.UU. para sacarte en impuestos no te preguntan si estás legal o no, ahí sí no existe ningún tipo de discriminación.",2,true,,
UgwxIH0BxvjSv6Tq-RZ4AaABAg.9gzPJmkZ10R9gzZsIFbGA8,UgwxIH0BxvjSv6Tq-RZ4AaABAg,oMsLffZuMe8,UCUbi57Q8ZX85ou_JEWOpUQQ,@ABS423,https://yt3.ggpht.com/zHwBiGImTb8OwC4zvB9MPww1VMTg9F6SdWGWW65s62w_BJ2xtCQqmi_4n8_iA7zEDG3J7Zqs4A=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:34:12,"@@isaakantunez9213  Paganos impuestos no porque somos legales sino porque trabajamos, compramos artículos, y usamos los servicios, cada día será más difícil encontrar empleo, ya que han entrado más de dos millones de personas, y todos empezarán a competir por los mismos puestos de trabajo, ahora yo tengo entendido que reciben 1300 dlls a la semana no se si sea verdad,  pero ganan más que yo, y yo gano 51 dlls la hora.<br>Quien va a querer buscar un trabajo  de 9, 10 dlls la hora si recibes 1300 por estar en casa.🥴",2,true,,
Ugyo9e3vd7P1Na6oAwR4AaABAg.9gzNlZgyv9c9gzgdGVk_B_,Ugyo9e3vd7P1Na6oAwR4AaABAg,oMsLffZuMe8,UCiaTgHL6q3xV1Fq23B5Mbhw,@aymee65ferrer65,https://yt3.ggpht.com/ytc/AIdro_mAJw8WYFucbYyqR6iT1VM4Gtpc_e9vO1NyTlNsYD4=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:42:03,Es cierto ya los estados unidos no es lo mismo de hace unos AÑOS pero todos quieren llegar..de la misma manera que llegaron miles anos atraz..,2,true,,
Ugyo9e3vd7P1Na6oAwR4AaABAg.9gzNlZgyv9c9h4aDJ7M4I0,Ugyo9e3vd7P1Na6oAwR4AaABAg,oMsLffZuMe8,UCv13Cq5n7KBbWLILla_aeUw,@nnicolas.b,https://yt3.ggpht.com/ytc/AIdro_nyQXC7ZVuVnM__J1XhIIqJLWaWKRjHe58k6Jpz3kp9CqUm=s48-c-k-c0x00ffffff-no-rj,2022-10-12T06:41:23,"Y claro si todo Centroamérica va para ahí, EEUU es un país grande y fuerte económicamente pero todo tiene un límite, Miami tiene una superpoblación gigantesca, así no hay país que aguante",2,true,,
Ugwcss0A3AESYKU7BZZ4AaABAg.9gzN9fAn7Vs9gzT25f17-8,Ugwcss0A3AESYKU7BZZ4AaABAg,oMsLffZuMe8,UCVYhxon8PLM0OMuRCM-F-Bw,@carlomejiaalonzo3654,https://yt3.ggpht.com/ytc/AIdro_mIwmOWixO3beIzPS1KrkOcL7bCtFf4JjSrxK3XBh3w8AGlMUaGWuQGy0UKisQHftHW9Q=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:34:30,Porke no pones ha tus hijos y les pagas la miseria que les pagarías ha ellos aprovechado,2,true,,
UgzKeUdeekDzrXYU8aF4AaABAg.9gzMrqU3KDK9gzXtP_mWab,UgzKeUdeekDzrXYU8aF4AaABAg,oMsLffZuMe8,UCUbi57Q8ZX85ou_JEWOpUQQ,@ABS423,https://yt3.ggpht.com/zHwBiGImTb8OwC4zvB9MPww1VMTg9F6SdWGWW65s62w_BJ2xtCQqmi_4n8_iA7zEDG3J7Zqs4A=s48-c-k-c0x00ffffff-no-rj,2022-10-09T22:16:52,"@@JJesus-qw3xo Pero votamos mal, queremos prosperidad sin esforzarnos, igual solo nos usan a dondequiera que vayamos.",2,true,,
UgxNIxobqTmdHMzg3Yx4AaABAg.9gzPoArNC2x9gzS4UmtihN,UgxNIxobqTmdHMzg3Yx4AaABAg,oMsLffZuMe8,UCwyyJ1uv2hjR-0noay7iw0Q,@RosaDoraRico,https://yt3.ggpht.com/mU8G9ShDkK0Lts5iF0UWtAJdjKdWZSjWvSVIcUjByy83ES5_-LJXNPZ7MHlfeYtw00eMbh1fzg=s48-c-k-c0x00ffffff-no-rj,2022-10-09T21:26:06,Lo que es del César es del César,2,true,,
UgxNIxobqTmdHMzg3Yx4AaABAg.9gzPoArNC2x9h8J3M8gDZ4,UgxNIxobqTmdHMzg3Yx4AaABAg,oMsLffZuMe8,UCyCG5ZM7Bt50d79fcqe-84Q,@JDHLEVOLUTION,https://yt3.ggpht.com/VUKkV1LsGhcRO6K0uYdhDgTvCoubhfw9EchrpPsQUl9bZ11ZNGcSzPn3TmbU_ndlQamL9FHH=s48-c-k-c0x00ffffff-no-rj,2022-10-13T17:19:42,"Correcto Johanna, La mayoría de los que comentan te apuesto 100% seguro que son inmigrantes pero ya no me sorprende mucha maldad hoy en día! Mucha envidia! Mucha ignorancia sobre todo.",2,true,,
UgxNIxobqTmdHMzg3Yx4AaABAg.9gzPoArNC2x9hI0It_uT3x,UgxNIxobqTmdHMzg3Yx4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:48:12,"@@JJesus-qw3xo en Estados Unidos,tampoco los queremos ,pónganse a trabajar el mundo está en resecion deje la palabrería jajajaja",2,true,,
UgwWfl8Y4KX-2VSIEHp4AaABAg.9gzSKxz1Qej9gzepKueTg4,UgwWfl8Y4KX-2VSIEHp4AaABAg,oMsLffZuMe8,UCSxBGp6Bi8lhpgpvqKz7bsA,@aaronsalomon9412,https://yt3.ggpht.com/ytc/AIdro_k9P7NVj6_OGE5l0PvzONiLNNrSGQxyRf_us06oalk=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:26:13,@@flower5396¿Primero de donde eres amigo? ¿Y luego te contesto?😳🤔,2,true,,
UgwWfl8Y4KX-2VSIEHp4AaABAg.9gzSKxz1Qej9gzi7Ljp0G1,UgwWfl8Y4KX-2VSIEHp4AaABAg,oMsLffZuMe8,UCSxBGp6Bi8lhpgpvqKz7bsA,@aaronsalomon9412,https://yt3.ggpht.com/ytc/AIdro_k9P7NVj6_OGE5l0PvzONiLNNrSGQxyRf_us06oalk=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:55:02,@@flower5396 ¿Te pregunte de donde eres? 🧐🤔,2,true,,
UgwWfl8Y4KX-2VSIEHp4AaABAg.9gzSKxz1Qej9h3Sil8cUag,UgwWfl8Y4KX-2VSIEHp4AaABAg,oMsLffZuMe8,UCSxBGp6Bi8lhpgpvqKz7bsA,@aaronsalomon9412,https://yt3.ggpht.com/ytc/AIdro_k9P7NVj6_OGE5l0PvzONiLNNrSGQxyRf_us06oalk=s48-c-k-c0x00ffffff-no-rj,2022-10-11T20:07:56,"@@alexandrachirinos7884 Señora primero le pregunto a usted, no se de donde es usted, yo no estoy hablando de los mexicanos que se fueron para EE.UU, yo estoy hablando de los vivimos y trabajamos  en nuestro &quot;México Lindo y Querido&quot; ahora nosotros los mexicanos No andamos molestando a terceros países señora recuerde que somos vecinos con EE.UU, ahora los venezolanos quieren pasar a la brava sin <a href=""http://ninguna.visa/"">ninguna.visa</a> o documento que lo.haga estar legal en México, usted vaya a Venezuela, y le van pedir una visa y su pasaporte para dejarlo entrar a ese país, en todos los paises del Latinoamerica le van a pedir una visa y pasaporte entende? Se tienen que respetar las leyes migración de todos los paises en este caso México, ahora ya suficiente de haber aguantado a los centroamericanos, y ahora a los venezolanos y cubanos, ahora dice usted van de paso, el mar Caribe es grande porque no se van en barcos 🛳⛴ de todos modos lo van aceptar en EE.UU y ya dejan de estar molestando en México, ahora otra cosa quieren la mesa servida, no señora alexandra hay que batallarle y sufrirle, usted habla de los mexicanos que se.han ido.a EE.UU, pero esas personas mexicanas, fijese lo que batallaron, 1 No andaban arriesgando sus hijos 2 tenían que pagar  de 5000 dólares a 7000 dólares para poder cruzar la frontera 3 arriesgando sus vidas en el desierto y en el río y otros peligros  4 llegar a EE.UU si lograban pasar y empezar desde cero 5 lograr conseguir un trabajo. Se fija señora cuanta diferencia hay con los venezolanos que ya todo quieren servido y en la boca, No señora, el querer ir a EE.UU🇺🇸 cuesta sacrificios, batallarle y sufrirle al principio  y ese es el &quot;sueño americano&quot; 🧐🤔",2,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9gzgDLkYcky,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UCHaH5b2tVEjgAnPgk3ckr0w,@ceciliaflores1026,https://yt3.ggpht.com/ytc/AIdro_lUjYt_lFROS64bBY7OuRkWdGrc4s0dZTJJHY1y12CzCS2gmSdy1-YQwqrEQISaVpyx7a4=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:38:22,@@carlos29gonzalez.72 y Panama y Chile .,2,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9gziK44bghO,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UCrAkW-rjsq1pDELlHpAjbuw,@rcgz4692,https://yt3.ggpht.com/ytc/AIdro_lvF5zjpz0WbQeHl54zQPm_nuRfJ1zUwGcVsXvxdHm4wNcG=s48-c-k-c0x00ffffff-no-rj,2022-10-09T23:56:46,"Pues, les encanta tener venezolanos!!!!",2,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9h19tZ5I4_c,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UC2YtEBdU4inpcouWxvUiPug,@elgatopandita988,https://yt3.ggpht.com/Gy4C1DWm6x4kOOWsLcelDQ4GXvMno7F5t9VwagvzT8DtKd5iEc8n6NRQq295TfTZXwyqVbW3fw=s48-c-k-c0x00ffffff-no-rj,2022-10-10T22:44:54,@@Omar-wt2lg 🤣🤣🤣🤣🤣🤣 dice el dicho boca cerrada no entran moscas y para echar mentiras se ocupa inteligencia,2,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9h6InNUdp1x,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UC2YtEBdU4inpcouWxvUiPug,@elgatopandita988,https://yt3.ggpht.com/Gy4C1DWm6x4kOOWsLcelDQ4GXvMno7F5t9VwagvzT8DtKd5iEc8n6NRQq295TfTZXwyqVbW3fw=s48-c-k-c0x00ffffff-no-rj,2022-10-12T22:38:54,@@JDHLEVOLUTION todavia estas rebusnando! Quedamos en que compartiria su link de negocio y otras vainas! Que paso? Deliras,2,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9hA0PQPmYIm,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UCrP7GweLkuOzLcqJIvS0Yow,@obethmartnezmena9470,https://yt3.ggpht.com/ytc/AIdro_noTn5R62t8CWUZjhQ-xGduzMUZogFthqniMOcRODwOpkuKXBfW9JT96sWLZe3gs2nANQ=s48-c-k-c0x00ffffff-no-rj,2022-10-14T09:15:10,Muy mal,2,true,,
UgyjDYQd5_me5YELQcB4AaABAg.9gzNjGRirmc9hI-ZsH7zyT,UgyjDYQd5_me5YELQcB4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:41:47,"@@JDHLEVOLUTION una cosa que ses latino ,que no t da derecho de decir lo que en verdad es lo que son los de tú país jajajajaja que ridiculo",2,true,,
UgxoxkEdencjfv7mW-14AaABAg.9hQsKHJjtmr9hVlU9zKAkU,UgxoxkEdencjfv7mW-14AaABAg,oMsLffZuMe8,UCyD7fCWZmP7eRqy9xqjosNA,@loveandpeace8148,https://yt3.ggpht.com/oTfH_Vt9wL95tErFgDM3-oAlXFmQ7DLQdrnnJEjm3I_Gc4tcHwyJUDhjqH4JD8Z68GYt3gq1ig=s48-c-k-c0x00ffffff-no-rj,2022-10-22T19:59:18,Amen Cristo viene Pronto aleluya!,1,true,,
UgxuZgJ1uitLmQ0i80p4AaABAg.9hGVcT1MBb59hITw59odeq,UgxuZgJ1uitLmQ0i80p4AaABAg,oMsLffZuMe8,UCeAuuOd2QNN9ltoRNDLuLuA,@estervasquez1140,https://yt3.ggpht.com/0oBm7mHrKZvT_kh3e0VpeEsDWHX2EEKFiUKovNP5kJWlipoWS122BtcClJ9M_JS4uqPyTIBxuB0=s48-c-k-c0x00ffffff-no-rj,2022-10-17T16:07:06,usted habla por que o sabe como se quedan varios migrantes robando suficiente con los de acá y al igual que usted muchos dicen quien se quiere quedar en su país mentira por que cuando no los dejan pasar ya no se regresan es extraño quien haga eso respeten a cada país y no pasen como don juan por su casa cualquier es bienvenido si respetan si no no.,1,true,,
UgxuZgJ1uitLmQ0i80p4AaABAg.9hGVcT1MBb59hJ0lQk3vsr,UgxuZgJ1uitLmQ0i80p4AaABAg,oMsLffZuMe8,UCeAuuOd2QNN9ltoRNDLuLuA,@estervasquez1140,https://yt3.ggpht.com/0oBm7mHrKZvT_kh3e0VpeEsDWHX2EEKFiUKovNP5kJWlipoWS122BtcClJ9M_JS4uqPyTIBxuB0=s48-c-k-c0x00ffffff-no-rj,2022-10-17T21:11:28,"@@claudiaherrera7819 Si entendió mi comentario verdad claro que todos han pasado necesidad pueden venir de donde sea acá serán bienvenidos mientras respeten al país y no pasen como don juan por su casa, nadie de acá ha llegado a su país de ellos hacer desmadre por que por lógica no se puede, y hacer lo que muchos migrantes hacen como repito la necesidad esta pero tienen que ser humildes y no exigir a un país que ahuevo los acepte si no quieren, todos pueden llegar bien en donde sea si respetan las normas o reglas de un país y punto y Dios da si se hacen bien las cosas y quita si son mal agradecidos.",1,true,,
UgxL_S0uHapAxdOG3Ut4AaABAg.9hFNyTUr52y9hI03_prOZf,UgxL_S0uHapAxdOG3Ut4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:46:07,Well pues México y Guatemala está pensando poner muros en sus fronteras sur,1,true,,
UgwJIBZGKfpp8HJ6kHR4AaABAg.9hF8__LOuuV9hHz4m12Igb,UgwJIBZGKfpp8HJ6kHR4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:28:48,Y??,1,true,,
UgwJIBZGKfpp8HJ6kHR4AaABAg.9hF8__LOuuV9kCE4zNAunF,UgwJIBZGKfpp8HJ6kHR4AaABAg,oMsLffZuMe8,UCaHCjo_ua3HD0VolEwBZHZQ,@jesuslongoria5070,https://yt3.ggpht.com/ytc/AIdro_lbIIUpuzBf3j_5KevDu1nFIFmsJgrttnHhXyZs7pQ=s48-c-k-c0x00ffffff-no-rj,2022-12-28T19:27:23,"Odette: &quot;Que cosas no?&quot;, eso lo dijo Quico, saludos desde México.",1,true,,
Ugwi3RwRpYdOhoWygTN4AaABAg.9hCsi3UB3Sh9hI1Ztm-Znh,Ugwi3RwRpYdOhoWygTN4AaABAg,oMsLffZuMe8,UCedPYiOaWc9qaK5--y6mgSQ,@MMagalyss...,https://yt3.ggpht.com/8KvGntEga5n2KfpPl3nME0h2a8_DxrbGZkHK4Pig8LePq5kq0PSsuzFXEfDWoSy--6nPixYQig=s48-c-k-c0x00ffffff-no-rj,2022-10-17T11:59:16,Son peores,1,true,,
UgyHlSdRLXeV2dpPV0J4AaABAg.9hBONKNMhw19hF9bOLbYOI,UgyHlSdRLXeV2dpPV0J4AaABAg,oMsLffZuMe8,UC7YsqWRRdAkz3glp68l16mg,@odettechahwan6369,https://yt3.ggpht.com/ytc/AIdro_l3KvuWWndfdAOhS8cRSzyry1VuhxkFmKnkBpE3YOYQKjE=s48-c-k-c0x00ffffff-no-rj,2022-10-16T09:11:47,Hace mal Dios los perdone lea la torath investiga no sea india usted es latina no es gringa ni vikinga,1,true,,
UgyHlSdRLXeV2dpPV0J4AaABAg.9hBONKNMhw19hJ42fdpRHx,UgyHlSdRLXeV2dpPV0J4AaABAg,oMsLffZuMe8,UC_yH6wMwN3tFQIDZ-Qv8r9w,@anaceciliaroca620,https://yt3.ggpht.com/ytc/AIdro_nATaj_XyZ449yTpyY9GNkkpedOEjet8B9ru95ikqwS3Mf-MXvcS1UlV0t6a5VEu6AwMQ=s48-c-k-c0x00ffffff-no-rj,2022-10-17T21:40:11,"@@odettechahwan6369 EL ÚNICO QUÉ NOS PUEDE AYUDAR ES JEHOVÁ DIOS, PORQUÉ EL ES CREADOR DE LOS CIELOS Y DE LA TIERRA Y  DE TODO LO QUÉ EXISTE Y EL SUSTENTA A TODA SU CREACIÓN:&quot;MALDITO EL HOMBRE QUÉ CONFÍA EN EL HOMBRE...",1,true,,
Ugxdeu7axJ5vy7WKFjR4AaABAg.9hB7f_Jomuy9hIUR3IhOfK,Ugxdeu7axJ5vy7WKFjR4AaABAg,oMsLffZuMe8,UCeAuuOd2QNN9ltoRNDLuLuA,@estervasquez1140,https://yt3.ggpht.com/0oBm7mHrKZvT_kh3e0VpeEsDWHX2EEKFiUKovNP5kJWlipoWS122BtcClJ9M_JS4uqPyTIBxuB0=s48-c-k-c0x00ffffff-no-rj,2022-10-17T16:11:28,eso dicen y luego se quedan el mismo verbo de siempre quien se quiere quedar no ha visto como hacen sus fechorías xd si tanto odian a guate no pasen y ya si no respetan que pasen por mar o aire menos por tierra muchos pasan haciendo alboroto de todo bueno creo que ni ah visto jajajajajaja.,1,true,,
Ugza6JP3WL2lndvcviJ4AaABAg,,oMsLffZuMe8,UCLM-T_lEwT5vAQYXakfKjrw,@ChapinGT50229,https://yt3.ggpht.com/LbYu7v5LKd2nOYxAQ0LeZJ6-XMkjgPhE-HgaOQd9mvhGNTvlxR2ohPPGycc_yqZK07YDrVFd=s48-c-k-c0x00ffffff-no-rj,2022-11-01T17:57:13,Mareros,1,false,0,
UgzQjewl7tmVZrWYtYx4AaABAg,,oMsLffZuMe8,UCvId5lntdwiHER7PSWNejiQ,@zoraymadecastillomendoza7647,https://yt3.ggpht.com/ytc/AIdro_lbuqPe9WAiirfIJRkByYIoRm9TZeeDgo_q6cIFgHNAa2E=s48-c-k-c0x00ffffff-no-rj,2022-10-31T12:45:24,Porten en bien cambien ese vocabulario de malandraje solo con habla corren la gente,1,false,0,
UgzYqoD-7bvJyszWIFR4AaABAg,,oMsLffZuMe8,UCLJW-YbcSd68-OLp7CM2flg,@mariagmartinez2492,https://yt3.ggpht.com/ytc/AIdro_nu0IQDMzFnuL4osx2yh1oZlx1D-mjVgzt3Vt-l2OE=s48-c-k-c0x00ffffff-no-rj,2022-10-31T11:04:01,Tenemos q exijir a nuestro pais !!! Seguridad!! Regresenlos a su pais!,1,false,0,
UgxRpOiDvQVp4yIvbRd4AaABAg,,oMsLffZuMe8,UCUFho6je_G5UmTnOa7Fb3YA,@angelicasanchezaltamirano1477,https://yt3.ggpht.com/ytc/AIdro_kojMyWxk4Si9laXNARztUA2OcUyV5QfTI5u29DPLg=s48-c-k-c0x00ffffff-no-rj,2022-10-31T00:20:30,Es imposible que EU reciba a todo el mundo y México menos. Que trabajen duro en a país y que le exijan a sus gobiernos lo que le exigen a otro país que no les corresponde,1,false,0,
UgwgqdU_Z3_oQ_U9KrZ4AaABAg,,oMsLffZuMe8,UCoZ2Y4IhV71VWPBltBErOhg,@karendiaz3147,https://yt3.ggpht.com/ytc/AIdro_mfOvRIhCi7B0XflojHUPMwwZjCFbUt4JgbzPy4d1Prbyk=s48-c-k-c0x00ffffff-no-rj,2022-10-26T07:56:26,"Yo no estoy de acuerdo con la inmigración discrimanada,  pero tampoco estoy a favor que los dejen abandonados eso es inhumano es cruel van con niños adulto mayores",1,false,0,
UgwL0wSz_HCWUa0avpB4AaABAg,,oMsLffZuMe8,UCHgaoxGo0nGDg5-c2lkswqQ,@bladimirperez309,https://yt3.ggpht.com/HOr-9m_O5c_1iIx-W0kzSGdSdvcHlwoLpOBkr-fUsTZTCZyOXuL0W0GCGmEZZftwwwIyUCSK=s48-c-k-c0x00ffffff-no-rj,2022-10-24T22:44:08,Quien les meteria esa idea de venirse todos como los hondureños ...ahora estan amontonados en nueva york buscando ayuda,1,false,0,
UgzL5f8CTsG92QyG4PV4AaABAg,,oMsLffZuMe8,UC9utG0_cXBY5vwfsIxbvi0g,@albamina2171,https://yt3.ggpht.com/ytc/AIdro_nLOZiVoOnOY9sRG6PEfbeJQZgNEc94Ld_-R0YhapW-QHpFlNNHtQIwpPu8VJKX5wVYKg=s48-c-k-c0x00ffffff-no-rj,2022-10-22T04:04:26,El dinero  en nominal cuantitativo  y debería  sumar no restar,1,false,0,
Ugz7vH-N-ZzfZ8W6Ce54AaABAg,,oMsLffZuMe8,UC9utG0_cXBY5vwfsIxbvi0g,@albamina2171,https://yt3.ggpht.com/ytc/AIdro_nLOZiVoOnOY9sRG6PEfbeJQZgNEc94Ld_-R0YhapW-QHpFlNNHtQIwpPu8VJKX5wVYKg=s48-c-k-c0x00ffffff-no-rj,2022-10-22T04:03:42,Las finanzas de los  pueblos se ven ser resueltas<br>Por los pobladores <br>En lugar de uir despavoridos  deberían hacer frente a tanto administrador público que sólo cobra sueldo y no hace nada,1,false,0,
Ugxu4lq1wRNZJ7mY-114AaABAg,,oMsLffZuMe8,UCoiw918kls0HktLbrk5fhvQ,@doriangallardo8129,https://yt3.ggpht.com/ytc/AIdro_mQEHeFdit8DCqFxmJdNxieUdmln03KSeGvb-KPkxKUOaJ1ItZl4CLGlAugfCE-iXUMWg=s48-c-k-c0x00ffffff-no-rj,2022-10-20T10:18:43,Porque aguevos estados unidos dónde sea se puede estar bien,1,false,0,
Ugyw2Bm9EjkmS2hWaUB4AaABAg,,oMsLffZuMe8,UCc7ueRH-q7XQ9-IaitR5OOw,@kaironconelatri5496,https://yt3.ggpht.com/ytc/AIdro_njGmxKfoPrBMaI_BcpyasarYRb-fAoAoQbz4AUVTUbPx-Uvg-WVnjh5erCqOgSOACzYA=s48-c-k-c0x00ffffff-no-rj,2022-10-18T19:22:10,Quieren mejor vida??? Regresen y saquen a maburro. Todos ustedes son ex Chavistas o sus padres lo fueron,1,false,0,
UgyyNRKpXUh1Up7GSux4AaABAg,,oMsLffZuMe8,UCV9OEv550oxyzeWUvkc2jzA,@baldomeroespartero7300,https://yt3.ggpht.com/A5FAGnTNqez3MvOFQLjLXYoUPSQ1kKz8g-pNvwtuqqjvrHa5KZ2hzFQc4chZUeR3CafVQKzSDA=s48-c-k-c0x00ffffff-no-rj,2022-10-18T19:08:59,"MIS CHAMOS VENGAN TODOS A MEHICO, SALGAN DE VENESUELA, ACÁ CASA Y COMIDA GRATIS , SE LOS ASEGURO, PAGA EL PUEBLO DE MEHICO 🏳️‍🌈🇻🇪💪🏾",1,false,0,
